Date,id,Ozone,CO,SO2,NO2,PM10,PM2
2022-02-08,0,28.063333333333333,1.8153333333333335,10.228620689655171,56.415,307.49533333333335,155.623
2022-02-09,0,24.426,1.2006666666666668,9.412413793103447,41.75,179.5366666666667,97.94699999999999
2022-02-10,0,23.468666666666664,1.125,8.508965517241379,42.61366666666667,188.08566666666667,83.97166666666666
2022-02-11,0,30.389333333333333,1.0719999999999998,9.648620689655173,45.791000000000004,199.53733333333332,89.24833333333332
2022-02-12,0,30.570333333333334,1.2463333333333333,9.943999999999999,49.68033333333334,207.05633333333333,94.60866666666668
2022-02-13,0,30.651724137931033,1.7824137931034483,9.895714285714286,58.0903448275862,280.4913793103448,136.04551724137932
2022-02-14,0,32.28206896551724,1.7848275862068965,9.274642857142856,55.73793103448276,270.09,123.22344827586207
2022-02-15,0,29.285,1.662,9.998620689655171,60.45366666666667,255.68966666666665,110.39899999999999
2022-02-16,0,30.828666666666667,1.7363333333333335,11.29206896551724,64.39241379310346,302.6363333333333,148.66933333333333
2022-02-17,0,27.592333333333332,1.4833333333333334,10.802999999999999,57.43310344827586,241.60733333333334,119.36133333333333
2022-02-18,0,27.212333333333333,1.4886666666666666,9.969666666666665,54.96137931034483,256.76666666666665,120.11166666666666
2022-02-19,0,29.81607142857143,1.0465517241379312,10.138275862068966,49.489285714285714,196.92896551724135,86.97586206896553
2022-02-20,0,39.98896551724138,0.9540000000000001,10.096333333333332,42.7651724137931,179.69733333333335,83.49033333333334
2022-02-21,0,28.863999999999997,1.349,10.539333333333333,50.48275862068966,229.94099999999997,84.03033333333333
2022-02-22,0,45.022666666666666,1.1039999999999999,12.411724137931035,46.26931034482759,288.6046666666667,102.23233333333333
2022-02-23,0,37.931000000000004,1.3026666666666666,10.114,37.817241379310346,216.87333333333333,117.403
2022-02-24,0,33.052,1.4306666666666668,11.346666666666666,51.0103448275862,302.775,158.85833333333332
2022-02-25,0,33.934333333333335,1.1996666666666667,10.005333333333333,47.65689655172414,263.623,132.85633333333334
2022-02-26,0,34.964333333333336,0.7899999999999999,9.315333333333333,29.688275862068966,74.148,27.543666666666663
2022-02-27,0,28.846,0.8523333333333334,9.762,33.36034482758621,100.40566666666668,45.28033333333334
2022-02-28,0,33.451,0.9883333333333333,10.702758620689655,38.7648275862069,121.37599999999999,48.67633333333333
2022-03-01,0,35.080000000000005,1.1546666666666667,10.669666666666668,46.282758620689656,180.88166666666666,88.907
2022-03-02,0,30.453666666666667,1.474,11.228333333333333,51.17448275862069,229.023,109.75633333333333
2022-03-03,0,32.720666666666666,1.1406666666666667,12.065,49.73142857142857,198.76366666666667,86.9955172413793
2022-03-04,0,29.839666666666666,0.983,10.751666666666667,36.09321428571429,165.14633333333333,81.30133333333333
2022-03-05,0,35.33433333333333,1.0003333333333333,10.730344827586206,36.85035714285714,130.04866666666666,60.378
2022-03-06,0,36.951034482758615,1.333793103448276,14.36,51.18769230769231,191.73793103448276,91.00724137931034
2022-03-07,0,40.349000000000004,1.7710344827586206,15.18551724137931,61.07142857142857,290.4596666666667,129.95666666666665
2022-03-08,0,28.232000000000003,1.3673333333333335,13.94103448275862,54.66655172413793,264.1936666666667,127.20433333333334
2022-03-09,0,24.728333333333335,1.093,14.861724137931034,44.73758620689655,183.006,72.62866666666667
2022-03-10,0,31.446666666666665,1.0130000000000001,14.428,40.13033333333333,169.2756666666667,66.88566666666667
2022-03-11,0,32.11666666666667,1.079,14.891666666666667,42.691,186.75799999999998,80.21666666666667
2022-03-12,0,34.13833333333333,1.2293333333333334,15.622333333333334,43.73466666666666,188.39066666666668,77.01700000000001
2022-03-13,0,36.128,1.3043333333333333,17.651666666666664,48.13933333333333,224.35566666666668,94.19933333333333
2022-03-14,0,39.378,1.4573333333333334,16.909,48.64666666666667,271.45799999999997,123.04666666666667
2022-03-15,0,32.778666666666666,1.4126666666666665,16.131333333333334,47.425,259.887,119.037
2022-03-16,0,31.792333333333332,1.1553333333333333,13.942666666666666,37.91866666666667,232.01766666666666,96.24966666666666
2022-03-17,0,38.97033333333333,1.4506666666666668,18.292333333333332,45.702999999999996,259.3306666666667,123.73533333333333
2022-03-18,0,35.07633333333333,1.4166666666666667,13.264000000000001,33.745862068965515,242.70733333333334,143.37266666666667
2022-03-19,0,38.38866666666667,1.4143333333333332,13.156333333333333,42.510666666666665,217.31166666666667,107.93733333333333
2022-03-20,0,36.17866666666667,1.4473333333333334,15.350666666666665,51.76933333333333,243.21633333333332,105.098
2022-03-21,0,37.32166666666667,1.3683333333333332,16.058,49.72,292.78566666666666,135.16666666666666
2022-03-22,0,42.598333333333336,1.035,15.491666666666667,34.162000000000006,207.27133333333333,82.11833333333334
2022-03-23,0,35.50966666666667,1.4229999999999998,17.842666666666666,48.318,267.32533333333333,105.61033333333333
2022-03-24,0,28.640333333333334,1.525,16.56551724137931,50.598,326.286,119.6
2022-03-25,0,30.966,1.0943333333333334,15.835333333333333,40.963,238.196,91.172
2022-03-26,0,36.739333333333335,1.0376666666666667,19.205,38.46,253.5656666666667,87.645
2022-03-27,0,38.483,1.3658620689655172,18.35033333333333,44.57793103448276,258.76933333333335,93.66206896551724
2022-03-28,0,33.031,1.7672413793103448,17.78933333333333,57.95965517241379,309.7146666666667,106.14133333333332
2022-03-29,0,31.593666666666667,1.5846666666666667,22.21333333333333,51.04533333333333,325.4,122.71533333333333
2022-03-30,0,37.760666666666665,1.824,24.900666666666666,58.99366666666666,342.4433333333333,129.60133333333334
2022-03-31,0,46.72266666666667,1.7243333333333335,23.35,65.583,355.2943333333333,143.86366666666666
2022-04-01,0,50.05,1.101,18.398666666666667,43.9051724137931,223.243,78.51666666666667
2022-04-02,0,47.23266666666667,1.4476666666666667,21.218666666666664,62.01233333333333,282.9846666666666,108.066
2022-04-03,0,46.809999999999995,1.4136666666666666,19.238,53.754482758620696,279.10266666666666,106.46033333333334
2022-04-04,0,41.44533333333333,1.2376666666666667,22.144333333333336,52.999,304.58233333333334,112.119
2022-04-05,0,39.35766666666667,1.3603333333333334,22.146,55.565000000000005,271.807,104.861
2022-04-06,0,37.193333333333335,1.5746666666666667,24.78033333333333,58.177,308.019,119.73433333333334
2022-04-07,0,39.17433333333334,1.544,26.154666666666667,62.41068965517242,319.14033333333333,130.28033333333332
2022-04-08,0,37.938,1.5113333333333332,25.733,62.58133333333333,297.27833333333336,118.387
2022-04-09,0,38.25633333333334,1.6416666666666666,23.983333333333334,59.18066666666667,312.0146666666667,115.834
2022-04-10,0,42.683793103448274,1.286,25.499333333333333,51.824,310.55533333333335,114.02233333333334
2022-04-11,0,39.61033333333333,1.4833333333333334,25.838666666666665,59.47533333333333,311.11566666666664,121.13366666666666
